,Unnamed: 0,eventid,iyear,imonth,iday,extended,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,target1,natlty1,natlty1_txt,gname,guncertain1,individual,weaptype1,weaptype1_txt,nkill,property,ishostkid,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,date
453,64887,199703130009,1997,3,13,0,60,Egypt,10,Middle East & North Africa,Qena,Nag Hammadi,26.051389,32.238611,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,19,Transportation,100.0,Train/Train Tracks/Trolley,Train,60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,5,Firearms,1.0,1,0.0,PGIS,0,1,0,1,1997-03-13
454,65123,199704080009,1997,4,8,0,60,Egypt,10,Middle East & North Africa,Minya,Minya,28.097438,30.756499,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Policeman and farmer,60.0,Egypt,Unknown,0.0,0,5,Firearms,2.0,1,0.0,PGIS,-9,-9,0,-9,1997-04-08
455,65210,199704180016,1997,4,18,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Policemen/vehicle,60.0,Egypt,Unknown,0.0,0,5,Firearms,2.0,1,0.0,PGIS,-9,-9,0,-9,1997-04-18
456,65882,199707040046,1997,7,4,0,60,Egypt,10,Middle East & North Africa,Minya,Abu Qurqas,27.929867,30.838026,1.0,1,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Police patrol (ambush),60.0,Egypt,Unknown,0.0,0,5,Firearms,3.0,1,0.0,PGIS,-9,-9,0,-9,1997-07-04
457,65991,199707150012,1997,7,15,0,60,Egypt,10,Middle East & North Africa,Minya,Safay,27.895,30.803056,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Security patrol (ambush),60.0,Egypt,Unknown,0.0,0,5,Firearms,1.0,1,0.0,PGIS,-9,-9,0,-9,1997-07-15
458,66076,199707220011,1997,7,22,0,60,Egypt,10,Middle East & North Africa,Minya,Minya,28.097438,30.756499,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Police checkpoint,60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,5,Firearms,5.0,1,0.0,PGIS,0,1,0,1,1997-07-22
459,66325,199708190005,1997,8,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Manfalut,27.31284,30.967388,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Police vehicles,60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,5,Firearms,5.0,1,0.0,PGIS,0,1,0,1,1997-08-19
460,66483,199708310016,1997,8,31,0,60,Egypt,10,Middle East & North Africa,Minya,Tanda,27.679167,30.7725,1.0,0,1,1,1,0.0,0.0,1,0,1,Assassination,14,Private Citizens & Property,113.0,Alleged Informant,Suspected police informants,60.0,Egypt,Unknown,0.0,0,5,Firearms,2.0,0,0.0,PGIS,-9,-9,0,-9,1997-08-31
461,66525,199709060010,1997,9,6,0,60,Egypt,10,Middle East & North Africa,Minya,Greiss,27.912076000000003,30.776051,2.0,0,1,1,1,0.0,0.0,1,0,1,Assassination,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Suspected informer,60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,5,Firearms,4.0,0,0.0,PGIS,0,1,0,1,1997-09-06
462,66526,199709060011,1997,9,6,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,1,Assassination,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Suspected informers,60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,5,Firearms,3.0,0,0.0,PGIS,0,1,0,1,1997-09-06
463,66646,199709180006,1997,9,18,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,18,Tourists,96.0,Tour Bus/Van,Tourist bus,75.0,Germany,Unknown,0.0,0,5,Firearms,10.0,1,0.0,PGIS,-9,-9,1,1,1997-09-18
464,66653,199709190007,1997,9,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Police vehicle,60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,5,Firearms,1.0,1,0.0,PGIS,0,1,0,1,1997-09-19
465,66846,199710130007,1997,10,13,0,60,Egypt,10,Middle East & North Africa,Minya,Minya,28.097438,30.756499,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Policemen,60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,5,Firearms,11.0,1,0.0,PGIS,0,1,0,1,1997-10-13
466,66847,199710130008,1997,10,13,0,60,Egypt,10,Middle East & North Africa,Minya,Minya,28.097438,30.756499,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Policemen,60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,5,Firearms,11.0,1,0.0,PGIS,0,1,0,1,1997-10-13
467,66848,199710130009,1997,10,13,0,60,Egypt,10,Middle East & North Africa,Minya,Minya,28.097438,30.756499,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Policemen,60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,5,Firearms,11.0,1,0.0,PGIS,0,1,0,1,1997-10-13
468,67099,199711120007,1997,11,12,0,60,Egypt,10,Middle East & North Africa,Qena,Nag Hammadi,26.051389,32.238611,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,19,Transportation,100.0,Train/Train Tracks/Trolley,Railroad station,60.0,Egypt,Unknown,0.0,0,5,Firearms,4.0,1,0.0,PGIS,-9,-9,0,-9,1997-11-12
469,67121,199711150006,1997,11,15,0,60,Egypt,10,Middle East & North Africa,Faiyum,Tamiyyah,29.474121000000004,30.959152000000003,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Police vehicle,60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,5,Firearms,4.0,1,0.0,PGIS,0,1,0,1,1997-11-15
470,67141,199711170011,1997,11,17,0,60,Egypt,10,Middle East & North Africa,Luxor,Luxor,25.71468,32.717499,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,18,Tourists,97.0,Tourist,Tourists,999.0,Multinational,Al-Gama'at al-Islamiyya (IG),0.0,0,5,Firearms,58.0,1,0.0,PGIS,0,1,1,1,1997-11-17
471,67729,199803220001,1998,3,22,0,60,Egypt,10,Middle East & North Africa,Al Qahirah (Governorate),Cairo,28.491669,30.802621,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,"Residents and property of Bani Mazar, Eygpt",60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,5,Firearms,4.0,1,0.0,CETIS,0,1,0,1,1998-03-22
472,67939,199807140001,1998,7,14,0,60,Egypt,10,Middle East & North Africa,Al Minya (Governorate),Abu Qurqas,27.929867,30.838026,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Police patrol in Abu Qurqas,60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,5,Firearms,3.0,0,0.0,CETIS,0,1,0,1,1998-07-14
473,68176,199809180002,1998,9,18,0,60,Egypt,10,Middle East & North Africa,Al Qahirah (Governorate),Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,1.0,0.0,1,0,2,Armed Assault,14,Private Citizens & Property,82.0,Labor Union Related,"Egyptian Society for Political Economy, Census, and Legislation in Cairo",60.0,Egypt,Unknown,0.0,0,9,Melee,2.0,0,0.0,CETIS,-9,-9,0,-9,1998-09-18
474,69402,199909060001,1999,9,6,0,60,Egypt,10,Middle East & North Africa,Shamal Sina' (Governorate),Port Said,31.265296000000003,32.301621000000004,1.0,0,1,1,1,0.0,0.0,0,0,1,Assassination,2,Government (General),17.0,Head of State,"Hosni Mubarak, Egyptian President",60.0,Egypt,Unknown,0.0,0,5,Firearms,1.0,0,0.0,CETIS,-9,-9,0,-9,1999-09-06
475,77082,200410070002,2004,10,7,0,60,Egypt,10,Middle East & North Africa,South Sinai,Taba,29.490095,34.899446999999995,1.0,0,1,1,1,0.0,1.0,1,1,3,Bombing/Explosion,1,Business,8.0,Hotel/Resort,Hotel,217.0,United States,Abdullah Azzam Brigades,0.0,0,6,Explosives,32.0,1,0.0,CETIS,0,1,1,1,2004-10-07
476,77083,200410070003,2004,10,7,0,60,Egypt,10,Middle East & North Africa,South Sinai,Ras Shitan,29.126222,34.684259000000004,1.0,0,1,1,1,0.0,1.0,1,1,3,Bombing/Explosion,1,Business,8.0,Hotel/Resort,Camp,60.0,Egypt,Abdullah Azzam Brigades,0.0,0,6,Explosives,3.0,-9,0.0,CETIS,0,1,0,1,2004-10-07
477,77084,200410070004,2004,10,7,0,60,Egypt,10,Middle East & North Africa,South Sinai,Ras Shitan,29.122501,34.683143,1.0,0,1,1,1,0.0,1.0,1,1,3,Bombing/Explosion,1,Business,8.0,Hotel/Resort,Camp,60.0,Egypt,Abdullah Azzam Brigades,0.0,0,6,Explosives,2.0,1,0.0,UMD Miscellaneous,0,1,0,1,2004-10-07
478,77982,200504300003,2005,4,30,0,60,Egypt,10,Middle East & North Africa,Cairo (Governorate),Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,1,3,Bombing/Explosion,18,Tourists,98.0,Other Facility,Abdel Moneim Riyadh Square in Cairo,999.0,Multinational,Unknown,0.0,0,6,Explosives,1.0,1,0.0,CETIS,-9,-9,1,1,2005-04-30
479,78564,200507230001,2005,7,23,0,60,Egypt,10,Middle East & North Africa,South Sinai Governorate,Sharm el-Sheikh,27.915557,34.329886,1.0,0,1,1,1,0.0,0.0,1,1,3,Bombing/Explosion,18,Tourists,97.0,Tourist,Indiscriminate civilians,999.0,Multinational,Abdullah Azzam Brigades,0.0,0,6,Explosives,91.0,1,0.0,CETIS,0,1,1,1,2005-07-23
480,80201,200604010019,2006,4,1,0,60,Egypt,10,Middle East & North Africa,Cairo (Governorate),Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,14,Private Citizens & Property,84.0,Political Party Member/Rally,Al-Wafd Party Headquarters,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,-9,0.0,CETIS,-9,-9,0,-9,2006-04-01
481,80528,200604140017,2006,4,14,0,60,Egypt,10,Middle East & North Africa,Alexandria (Governorate),Alexandria,31.198056,29.919167,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,15,Religious Figures/Institutions,86.0,Place of Worship,"Saint Georges, the Two Saints and Abu Keer  churches",60.0,Egypt,Unknown,0.0,1,9,Melee,0.0,0,0.0,CETIS,-9,-9,0,-9,2006-04-14
482,80529,200604140018,2006,4,14,0,60,Egypt,10,Middle East & North Africa,Alexandria (Governorate),Alexandria,31.198056,29.919167,1.0,0,1,1,1,0.0,1.0,1,0,2,Armed Assault,15,Religious Figures/Institutions,86.0,Place of Worship,Two Saints Church,60.0,Egypt,Unknown,0.0,1,9,Melee,1.0,0,0.0,CETIS,-9,-9,0,-9,2006-04-14
483,80530,200604140019,2006,4,14,0,60,Egypt,10,Middle East & North Africa,Alexandria (Governorate),Alexandria,31.198056,29.919167,1.0,0,1,1,1,0.0,1.0,0,0,2,Armed Assault,15,Religious Figures/Institutions,86.0,Place of Worship,Virgin Mary Church,60.0,Egypt,Unknown,0.0,1,9,Melee,0.0,0,0.0,CETIS,-9,-9,0,-9,2006-04-14
484,80574,200604240001,2006,4,24,0,60,Egypt,10,Middle East & North Africa,South Sinai (Governorate),Dahab,28.509136,34.513634,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,18,Tourists,97.0,Tourist,Tourists in Dahab resort.,60.0,Egypt,Egyptian Tawhid and Jihad,0.0,0,6,Explosives,18.0,1,0.0,CETIS,0,1,1,1,2006-04-24
485,89442,200811110025,2008,11,11,1,60,Egypt,10,Middle East & North Africa,Shamal Sina,Sinai,30.608471999999995,33.617577000000004,4.0,0,1,1,1,0.0,0.0,1,0,6,Hostage Taking (Kidnapping),3,Police,25.0,Police Security Forces/Officers,Members of the central police force,60.0,Egypt,Unknown,0.0,0,13,Unknown,0.0,0,1.0,ISVG,-9,-9,0,-9,2008-11-11
486,90832,200902220004,2009,2,22,0,60,Egypt,10,Middle East & North Africa,Al Qahirah (Cairo),Cairo,30.084629,31.334314000000003,1.0,1,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,A Cairo Bazaar on a street lined with cafes and restaurants was the target in this attack.,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,1,0.0,ISVG,-9,-9,0,-9,2009-02-22
487,91864,200905110035,2009,5,11,0,60,Egypt,10,Middle East & North Africa,Al Qahirah (Cairo),Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86.0,Place of Worship,The attack targeted a church.,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,ISVG,-9,-9,0,-9,2009-05-11
488,95452,201002210015,2010,2,21,0,60,Egypt,10,Middle East & North Africa,Al Qahirah (Cairo),Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86.0,Place of Worship,A synagogue,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,ISVG,-9,-9,0,-9,2010-02-21
489,97068,201006270002,2010,6,27,0,60,Egypt,10,Middle East & North Africa,Shamal Sina,El Arish,31.126646,33.800865,1.0,1,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,106.0,Gas,A natural gas pipeline,60.0,Egypt,Bedouin tribesmen,1.0,0,6,Explosives,0.0,1,0.0,ISVG,-9,-9,0,-9,2010-06-27
490,99702,201101010001,2011,1,1,0,60,Egypt,10,Middle East & North Africa,Al Iskandariyah (Alexandria),Alexandria,30.762296000000003,29.696268,1.0,0,1,1,1,0.0,0.0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,60.0,Egypt,Army of Islam,1.0,0,6,Explosives,23.0,1,0.0,ISVG,1,1,0,1,2011-01-01
491,100219,201102070017,2011,2,7,0,60,Egypt,10,Middle East & North Africa,Shamal Sina,Rafah,31.250196000000003,34.24128,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",A police security building was targeted in the attack.,60.0,Egypt,Takfir wal-Hijra (Excommunication and Exodus),1.0,0,6,Explosives,0.0,1,0.0,ISVG,1,1,0,1,2011-02-07
493,101329,201104270023,2011,4,27,0,60,Egypt,10,Middle East & North Africa,Shamal Sina,El Arish,31.126646,33.800865,1.0,1,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,106.0,Gas,A gas pipeline was targeted in the attack.,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,ISVG,-9,-9,0,-9,2011-04-27
494,102003,201106130012,2011,6,13,1,60,Egypt,10,Middle East & North Africa,Shamal Sina,El Arish,31.126646,33.800865,1.0,0,0,1,1,1.0,0.0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,A civilian,60.0,Egypt,Unknown,0.0,0,13,Unknown,0.0,0,1.0,ISVG,-9,-9,0,-9,2011-06-13
495,102087,201106210004,2011,6,21,0,60,Egypt,10,Middle East & North Africa,Shamal Sina,El Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Policemen,60.0,Egypt,Unknown,0.0,0,5,Firearms,2.0,0,0.0,ISVG,-9,-9,0,-9,2011-06-21
496,102273,201107040025,2011,7,4,0,60,Egypt,10,Middle East & North Africa,Shamal Sina,Al Hasna,30.608471999999995,33.617577000000004,4.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,21,Utilities,106.0,Gas,A gas pipeline was targeted in the attack.,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,ISVG,-9,-9,0,-9,2011-07-04
497,102382,201107120020,2011,7,12,0,60,Egypt,10,Middle East & North Africa,Shamal Sina,El Arish,31.126646,33.800865,1.0,1,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,106.0,Gas,A natural gas pipeline,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,ISVG,-9,-9,0,-9,2011-07-12
498,102589,201107300010,2011,7,30,0,60,Egypt,10,Middle East & North Africa,Shamal Sina,Sinai,30.608471999999995,33.617577000000004,4.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,106.0,Gas,A gas pipeline,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,ISVG,-9,-9,0,-9,2011-07-30
499,102625,201108030001,2011,8,3,0,60,Egypt,10,Middle East & North Africa,Al Qahirah (Cairo),Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,7,Facility/Infrastructure Attack,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,The Arab League headqaurters,60.0,Egypt,Unknown,0.0,0,8,Incendiary,0.0,-9,0.0,ISVG,-9,-9,0,-9,2011-08-03
500,102790,201108180029,2011,8,18,0,60,Egypt,10,Middle East & North Africa,Shamal Sina,Sinai,30.608471999999995,33.617577000000004,4.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,A police checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,2.0,-9,0.0,ISVG,-9,-9,0,-9,2011-08-18
501,102793,201108190001,2011,8,19,0,60,Egypt,10,Middle East & North Africa,Shamal Sina,Sinai,30.608471999999995,33.617577000000004,4.0,0,1,1,0,1.0,0.0,1,1,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Soldiers were targeted in this attack.,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,1,0.0,ISVG,-9,-9,0,-9,2011-08-19
502,102859,201108240012,2011,8,24,0,60,Egypt,10,Middle East & North Africa,Shamal Sina,Rafah,31.250196000000003,34.24128,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,97.0,Israel,Unknown,0.0,0,6,Explosives,0.0,1,0.0,ISVG,-9,-9,1,1,2011-08-24
503,103232,201109270008,2011,9,27,0,60,Egypt,10,Middle East & North Africa,Shamal Sina,El Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,21,Utilities,106.0,Gas,A gas pipeline,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,1,0.0,ISVG,-9,-9,0,-9,2011-09-27
504,103902,201111100040,2011,11,10,0,60,Egypt,10,Middle East & North Africa,North Sinai Governorate,al-Arish,31.126646,33.800865,1.0,1,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,106.0,Gas,"A gas pipeline near al-Arish, sending gas to Israel and Jordan",60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2011-11-10
505,104217,201111250006,2011,11,25,0,60,Egypt,10,Middle East & North Africa,North Sinai Governorate,El-Arish,31.126646,33.800865,1.0,1,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,106.0,Gas,A gas pipeline near El-Arish,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2011-11-25
506,104280,201111270040,2011,11,28,0,60,Egypt,10,Middle East & North Africa,North Sinai Governorate,Unknown,30.608471999999995,33.617577000000004,4.0,-9,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,108.0,Oil,An oil pipeline near al-Arish,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2011-11-28
507,104623,201112180010,2011,12,18,0,60,Egypt,10,Middle East & North Africa,Sinai,El-Arish,31.126646,33.800865,1.0,1,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,106.0,Gas,Gas pipeline,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2011-12-18
508,105499,201201310021,2012,1,31,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,6,Hostage Taking (Kidnapping),1,Business,5.0,Industrial/Textiles/Factory,Cement Factory Employees,44.0,China,Bedouin tribesmen,0.0,0,5,Firearms,0.0,1,1.0,START Primary Collection,-9,-9,1,1,2012-01-31
509,105544,201202030005,2012,2,3,0,60,Egypt,10,Middle East & North Africa,South Sinai,Saint Catherine,28.55755,33.975673,1.0,1,0,1,1,1.0,0.0,1,0,6,Hostage Taking (Kidnapping),18,Tourists,97.0,Tourist,Tourists,217.0,United States,Unknown,0.0,0,5,Firearms,0.0,0,1.0,START Primary Collection,-9,-9,1,1,2012-02-03
510,105576,201202050001,2012,2,5,0,60,Egypt,10,Middle East & North Africa,North Sinai,Massaeed,31.132093,33.803276000000004,2.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,106.0,Gas,Gas Pipeline,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2012-02-05
511,105650,201202090015,2012,2,9,0,60,Egypt,10,Middle East & North Africa,North Sinai,Unknown,30.608471999999995,33.617577000000004,4.0,0,1,1,1,0.0,0.0,1,0,5,Hostage Taking (Barricade Incident),3,Police,25.0,Police Security Forces/Officers,Officer,60.0,Egypt,Bedouin tribesmen,0.0,0,5,Firearms,1.0,0,1.0,START Primary Collection,-9,-9,0,-9,2012-02-09
512,105663,201202100004,2012,2,10,1,60,Egypt,10,Middle East & North Africa,South Sinai,Saint Catherine,28.55755,33.975673,1.0,1,1,1,1,0.0,0.0,1,0,6,Hostage Taking (Kidnapping),18,Tourists,97.0,Tourist,South Korean Tourists,184.0,South Korea,Bedouin tribesmen,0.0,0,5,Firearms,0.0,0,1.0,START Primary Collection,-9,-9,1,1,2012-02-10
513,105902,201202230033,2012,2,23,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,1,1,1,1,0.0,0.0,1,0,8,Unarmed Assault,14,Private Citizens & Property,84.0,Political Party Member/Rally,Presidential Candidate: Aboul Fotouh,60.0,Egypt,Unknown,0.0,0,9,Melee,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2012-02-23
514,106173,201203050017,2012,3,5,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,106.0,Gas,Gas Pipeline,60.0,Egypt,Muslim extremists,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2012-03-05
515,106440,201203180005,2012,3,18,0,60,Egypt,10,Middle East & North Africa,South Sinai,Unknown,28.555556,33.976111,4.0,0,1,1,1,0.0,0.0,1,0,6,Hostage Taking (Kidnapping),18,Tourists,97.0,Tourist,Tourists,30.0,Brazil,Bedouin tribesmen,1.0,0,5,Firearms,0.0,0,1.0,START Primary Collection,-9,-9,1,1,2012-03-18
516,106894,201204090009,2012,4,9,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,1,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,106.0,Gas,Gas Pipeline,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2012-04-09
517,107021,201204150003,2012,4,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.072804,33.835403,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,2.0,0,0.0,START Primary Collection,-9,-9,0,-9,2012-04-15
518,107499,201205020053,2012,5,2,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.24128,1.0,1,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Vehicle,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,0,0.0,START Primary Collection,-9,-9,0,-9,2012-05-02
519,107501,201205020055,2012,5,2,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,83.0,Protester,Protesters,60.0,Egypt,Unknown,0.0,0,6,Explosives,11.0,-9,0.0,START Primary Collection,-9,-9,0,-9,2012-05-02
520,107577,201205050026,2012,5,5,0,60,Egypt,10,Middle East & North Africa,North Sinai,Unknown,30.608471999999995,33.617577000000004,4.0,0,1,1,0,1.0,0.0,1,0,6,Hostage Taking (Kidnapping),4,Military,29.0,Military Unit/Patrol/Convoy,Guard Patrol,60.0,Egypt,Bedouin tribesmen,0.0,0,5,Firearms,0.0,0,1.0,START Primary Collection,-9,-9,0,-9,2012-05-05
521,108275,201205310025,2012,5,31,1,60,Egypt,10,Middle East & North Africa,South Sinai,Unknown,29.310183,34.153195000000004,4.0,0,1,1,1,0.0,0.0,1,0,6,Hostage Taking (Kidnapping),18,Tourists,97.0,Tourist,Tourists,217.0,United States,Bedouin tribesmen,0.0,0,5,Firearms,0.0,0,1.0,START Primary Collection,-9,-9,1,1,2012-05-31
522,108690,201206150006,2012,6,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sadr Al-Haytan,30.046109,33.228604,1.0,0,0,1,1,1.0,0.0,1,0,6,Hostage Taking (Kidnapping),18,Tourists,97.0,Tourist,Singapore tourist,178.0,Singapore,Bedouin tribesmen,0.0,0,5,Firearms,0.0,0,1.0,START Primary Collection,-9,-9,1,1,2012-06-15
523,109453,201207190001,2012,7,19,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.173071000000004,34.219944,1.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,60.0,Egypt,Unknown,0.0,0,5,Firearms,2.0,0,0.0,START Primary Collection,-9,-9,0,-9,2012-07-19
